id,z_min,z_max
029504_1745-ORI_51_hv_flip.tif,5290.831055,5618.378906
029504_1745-ORI_52.tif,5290.831055,5618.378906
029504_1745-ORI_52_v_flip.tif,5290.831055,5618.378906
029504_1745-ORI_52_h_flip.tif,5290.831055,5618.378906
029504_1745-ORI_52_hv_flip.tif,5290.831055,5618.378906
029504_1745-ORI_53.tif,5292.107422,5600.835938
029504_1745-ORI_53_v_flip.tif,5292.107422,5600.835938
029504_1745-ORI_53_h_flip.tif,5292.107422,5600.835938
029504_1745-ORI_53_hv_flip.tif,5292.107422,5600.835938
029504_1745-ORI_54.tif,5148.726562,5498.331055
029504_1745-ORI_54_v_flip.tif,5148.726562,5498.331055
029504_1745-ORI_54_h_flip.tif,5148.726562,5498.331055
029504_1745-ORI_54_hv_flip.tif,5148.726562,5498.331055
029504_1745-ORI_55.tif,4990.277344,5371.370117
029504_1745-ORI_55_v_flip.tif,4990.277344,5371.370117
029504_1745-ORI_55_h_flip.tif,4990.277344,5371.370117
029504_1745-ORI_55_hv_flip.tif,4990.277344,5371.370117
029504_1745-ORI_56.tif,5355.832520,5739.794434
029504_1745-ORI_56_v_flip.tif,5355.832520,5739.794434
029504_1745-ORI_56_h_flip.tif,5355.832520,5739.794434
029504_1745-ORI_56_hv_flip.tif,5355.832520,5739.794434
029504_1745-ORI_57.tif,5301.929688,5662.290039
029504_1745-ORI_57_v_flip.tif,5301.929688,5662.290039
029504_1745-ORI_57_h_flip.tif,5301.929688,5662.290039
029504_1745-ORI_57_hv_flip.tif,5301.929688,5662.290039
029504_1745-ORI_58.tif,5262.904785,5589.942871
029504_1745-ORI_58_v_flip.tif,5262.904785,5589.942871
029504_1745-ORI_58_h_flip.tif,5262.904785,5589.942871
029504_1745-ORI_58_hv_flip.tif,5262.904785,5589.942871
029504_1745-ORI_86.tif,4898.720215,5198.738281
029504_1745-ORI_86_v_flip.tif,4898.720215,5198.738281
029504_1745-ORI_86_h_flip.tif,4898.720215,5198.738281
029504_1745-ORI_86_hv_flip.tif,4898.720215,5198.738281
029504_1745-ORI_87.tif,4898.720215,5230.884766
029504_1745-ORI_87_v_flip.tif,4898.720215,5230.884766
029504_1745-ORI_87_h_flip.tif,4898.720215,5230.884766
029504_1745-ORI_87_hv_flip.tif,4898.720215,5230.884766
029504_1745-ORI_88.tif,4855.895508,5230.884766
029504_1745-ORI_88_v_flip.tif,4855.895508,5230.884766
029504_1745-ORI_88_h_flip.tif,4855.895508,5230.884766
029504_1745-ORI_88_hv_flip.tif,4855.895508,5230.884766
029504_1745-ORI_89.tif,5064.598145,5439.338379
029504_1745-ORI_89_v_flip.tif,5064.598145,5439.338379
029504_1745-ORI_89_h_flip.tif,5064.598145,5439.338379
029504_1745-ORI_89_hv_flip.tif,5064.598145,5439.338379
029504_1745-ORI_9.tif,5268.264648,5646.617188
029504_1745-ORI_9_v_flip.tif,5268.264648,5646.617188
029504_1745-ORI_9_h_flip.tif,5268.264648,5646.617188
029504_1745-ORI_9_hv_flip.tif,5268.264648,5646.617188
029504_1745-ORI_90.tif,4987.434570,5316.964844
029504_1745-ORI_90_v_flip.tif,4987.434570,5316.964844
029504_1745-ORI_90_h_flip.tif,4987.434570,5316.964844
029504_1745-ORI_90_hv_flip.tif,4987.434570,5316.964844
029504_1745-ORI_91.tif,4929.458984,5244.713867
029504_1745-ORI_91_v_flip.tif,4929.458984,5244.713867
029504_1745-ORI_91_h_flip.tif,4929.458984,5244.713867
029504_1745-ORI_91_hv_flip.tif,4929.458984,5244.713867
029504_1745-ORI_92.tif,4879.759766,5189.852539
029504_1745-ORI_92_v_flip.tif,4879.759766,5189.852539
029504_1745-ORI_92_h_flip.tif,4879.759766,5189.852539
029504_1745-ORI_92_hv_flip.tif,4879.759766,5189.852539
029504_1745-ORI_93.tif,4833.866699,5148.572266
029504_1745-ORI_93_v_flip.tif,4833.866699,5148.572266
029504_1745-ORI_93_h_flip.tif,4833.866699,5148.572266
029504_1745-ORI_93_hv_flip.tif,4833.866699,5148.572266
029504_1745-ORI_94.tif,4808.813477,5109.948242
029504_1745-ORI_94_v_flip.tif,4808.813477,5109.948242
029504_1745-ORI_94_h_flip.tif,4808.813477,5109.948242
029504_1745-ORI_94_hv_flip.tif,4808.813477,5109.948242
029504_1745-ORI_77.tif,4975.180664,5348.130859
029504_1745-ORI_77_v_flip.tif,4975.180664,5348.130859
029504_1745-ORI_77_h_flip.tif,4975.180664,5348.130859
029504_1745-ORI_77_hv_flip.tif,4975.180664,5348.130859
029504_1745-ORI_78.tif,5148.085449,5502.637695
029504_1745-ORI_78_v_flip.tif,5148.085449,5502.637695
029504_1745-ORI_78_h_flip.tif,5148.085449,5502.637695
029504_1745-ORI_78_hv_flip.tif,5148.085449,5502.637695
029504_1745-ORI_79.tif,5086.301758,5414.703613
029504_1745-ORI_79_v_flip.tif,5086.301758,5414.703613
029504_1745-ORI_79_h_flip.tif,5086.301758,5414.703613
029504_1745-ORI_79_hv_flip.tif,5086.301758,5414.703613
029504_1745-ORI_8.tif,5412.942383,5817.782715
029504_1745-ORI_8_v_flip.tif,5412.942383,5817.782715
029504_1745-ORI_8_h_flip.tif,5412.942383,5817.782715
029504_1745-ORI_8_hv_flip.tif,5412.942383,5817.782715
029504_1745-ORI_80.tif,5035.115723,5354.590820
029504_1745-ORI_80_v_flip.tif,5035.115723,5354.590820
029504_1745-ORI_80_h_flip.tif,5035.115723,5354.590820
029504_1745-ORI_80_hv_flip.tif,5035.115723,5354.590820
029504_1745-ORI_81.tif,4991.765137,5300.295410
029504_1745-ORI_81_v_flip.tif,4991.765137,5300.295410
029504_1745-ORI_81_h_flip.tif,4991.765137,5300.295410
029504_1745-ORI_81_hv_flip.tif,4991.765137,5300.295410
029504_1745-ORI_82.tif,4956.254883,5261.456055
029504_1745-ORI_82_v_flip.tif,4956.254883,5261.456055
029504_1745-ORI_82_h_flip.tif,4956.254883,5261.456055
029504_1745-ORI_82_hv_flip.tif,4956.254883,5261.456055
029504_1745-ORI_83.tif,4931.624512,5227.843750
029504_1745-ORI_83_v_flip.tif,4931.624512,5227.843750
029504_1745-ORI_83_h_flip.tif,4931.624512,5227.843750
029504_1745-ORI_83_hv_flip.tif,4931.624512,5227.843750
029504_1745-ORI_84.tif,4910.425293,5199.402344
029504_1745-ORI_84_v_flip.tif,4910.425293,5199.402344
029504_1745-ORI_84_h_flip.tif,4910.425293,5199.402344
029504_1745-ORI_84_hv_flip.tif,4910.425293,5199.402344
029504_1745-ORI_85.tif,4901.259766,5181.886719
029504_1745-ORI_85_v_flip.tif,4901.259766,5181.886719
029504_1745-ORI_85_h_flip.tif,4901.259766,5181.886719
029504_1745-ORI_85_hv_flip.tif,4901.259766,5181.886719
029504_1745-ORI_68.tif,5191.211426,5525.763672
029504_1745-ORI_68_v_flip.tif,5191.211426,5525.763672
029504_1745-ORI_68_h_flip.tif,5191.211426,5525.763672
029504_1745-ORI_68_hv_flip.tif,5191.211426,5525.763672
029504_1745-ORI_69.tif,5149.767090,5470.340820
029504_1745-ORI_69_v_flip.tif,5149.767090,5470.340820
029504_1745-ORI_69_h_flip.tif,5149.767090,5470.340820
029504_1745-ORI_69_hv_flip.tif,5149.767090,5470.340820
029504_1745-ORI_7.tif,5568.289551,5945.109863
029504_1745-ORI_7_v_flip.tif,5568.289551,5945.109863
029504_1745-ORI_7_h_flip.tif,5568.289551,5945.109863
029504_1745-ORI_7_hv_flip.tif,5568.289551,5945.109863
029504_1745-ORI_70.tif,5111.137695,5416.530273
029504_1745-ORI_70_v_flip.tif,5111.137695,5416.530273
029504_1745-ORI_70_h_flip.tif,5111.137695,5416.530273
029504_1745-ORI_70_hv_flip.tif,5111.137695,5416.530273
029504_1745-ORI_71.tif,5083.555664,5386.404297
029504_1745-ORI_71_v_flip.tif,5083.555664,5386.404297
029504_1745-ORI_71_h_flip.tif,5083.555664,5386.404297
029504_1745-ORI_71_hv_flip.tif,5083.555664,5386.404297
029504_1745-ORI_72.tif,5052.917480,5351.863281
029504_1745-ORI_72_v_flip.tif,5052.917480,5351.863281
029504_1745-ORI_72_h_flip.tif,5052.917480,5351.863281
029504_1745-ORI_72_hv_flip.tif,5052.917480,5351.863281
029504_1745-ORI_73.tif,5033.435547,5328.847168
029504_1745-ORI_73_v_flip.tif,5033.435547,5328.847168
029504_1745-ORI_73_h_flip.tif,5033.435547,5328.847168
029504_1745-ORI_73_hv_flip.tif,5033.435547,5328.847168
029504_1745-ORI_74.tif,5031.097656,5306.080078
029504_1745-ORI_74_v_flip.tif,5031.097656,5306.080078
029504_1745-ORI_74_h_flip.tif,5031.097656,5306.080078
029504_1745-ORI_74_hv_flip.tif,5031.097656,5306.080078
029504_1745-ORI_75.tif,5031.097656,5348.824219
029504_1745-ORI_75_v_flip.tif,5031.097656,5348.824219
029504_1745-ORI_75_h_flip.tif,5031.097656,5348.824219
029504_1745-ORI_75_hv_flip.tif,5031.097656,5348.824219
029504_1745-ORI_76.tif,5032.999023,5348.824219
029504_1745-ORI_76_v_flip.tif,5032.999023,5348.824219
029504_1745-ORI_76_h_flip.tif,5032.999023,5348.824219
029504_1745-ORI_76_hv_flip.tif,5032.999023,5348.824219
029504_1745-ORI_95.tif,4789.500000,5082.250000
029504_1745-ORI_95_v_flip.tif,4789.500000,5082.250000
029504_1745-ORI_95_h_flip.tif,4789.500000,5082.250000
029504_1745-ORI_95_hv_flip.tif,4789.500000,5082.250000
029504_1745-ORI_96.tif,4768.736328,5052.020020
029504_1745-ORI_96_v_flip.tif,4768.736328,5052.020020
029504_1745-ORI_96_h_flip.tif,4768.736328,5052.020020
029504_1745-ORI_96_hv_flip.tif,4768.736328,5052.020020
029504_1745-ORI_97.tif,4766.315430,5039.363281
029504_1745-ORI_97_v_flip.tif,4766.315430,5039.363281
029504_1745-ORI_97_h_flip.tif,4766.315430,5039.363281
029504_1745-ORI_97_hv_flip.tif,4766.315430,5039.363281
029504_1745-ORI_98.tif,4759.191406,5079.915039
029504_1745-ORI_98_v_flip.tif,4759.191406,5079.915039
029504_1745-ORI_98_h_flip.tif,4759.191406,5079.915039
029504_1745-ORI_98_hv_flip.tif,4759.191406,5079.915039
029504_1745-ORI_99.tif,4714.000000,5079.915039
029504_1745-ORI_99_v_flip.tif,4714.000000,5079.915039
029504_1745-ORI_99_h_flip.tif,4714.000000,5079.915039
029504_1745-ORI_99_hv_flip.tif,4714.000000,5079.915039
029846_1520-ORI_1.tif,1056.383179,1518.893799
029846_1520-ORI_1_v_flip.tif,1056.383179,1518.893799
029846_1520-ORI_1_h_flip.tif,1056.383179,1518.893799
029846_1520-ORI_1_hv_flip.tif,1056.383179,1518.893799
029846_1520-ORI_2.tif,1561.618774,1745.236694
029846_1520-ORI_2_v_flip.tif,1561.618774,1745.236694
029846_1520-ORI_2_h_flip.tif,1561.618774,1745.236694
029846_1520-ORI_2_hv_flip.tif,1561.618774,1745.236694
029990_1920-ORI_1.tif,-2707.442871,-2695.591064
029990_1920-ORI_1_v_flip.tif,-2707.442871,-2695.591064
029990_1920-ORI_1_h_flip.tif,-2707.442871,-2695.591064
029990_1920-ORI_1_hv_flip.tif,-2707.442871,-2695.591064
030351_1450-ORI_1.tif,108.880310,235.864075
030351_1450-ORI_1_v_flip.tif,108.880310,235.864075
030351_1450-ORI_1_h_flip.tif,108.880310,235.864075
030351_1450-ORI_1_hv_flip.tif,108.880310,235.864075
030351_1450-ORI_10.tif,-114.754341,155.214432
030351_1450-ORI_10_v_flip.tif,-114.754341,155.214432
030351_1450-ORI_10_h_flip.tif,-114.754341,155.214432
030351_1450-ORI_10_hv_flip.tif,-114.754341,155.214432
030373_1755-ORI_10.tif,-3679.290771,-3390.118164
030373_1755-ORI_10_v_flip.tif,-3679.290771,-3390.118164
030373_1755-ORI_10_h_flip.tif,-3679.290771,-3390.118164
030373_1755-ORI_10_hv_flip.tif,-3679.290771,-3390.118164
030373_1755-ORI_11.tif,-3714.037598,-3562.989258
030373_1755-ORI_11_v_flip.tif,-3714.037598,-3562.989258
030373_1755-ORI_11_h_flip.tif,-3714.037598,-3562.989258
030373_1755-ORI_11_hv_flip.tif,-3714.037598,-3562.989258
030373_1755-ORI_12.tif,-3655.659668,-3526.410645
030373_1755-ORI_12_v_flip.tif,-3655.659668,-3526.410645
030373_1755-ORI_12_h_flip.tif,-3655.659668,-3526.410645
030373_1755-ORI_12_hv_flip.tif,-3655.659668,-3526.410645
030373_1755-ORI_13.tif,-3681.549561,-3499.888672
030373_1755-ORI_13_v_flip.tif,-3681.549561,-3499.888672
030373_1755-ORI_13_h_flip.tif,-3681.549561,-3499.888672
030373_1755-ORI_13_hv_flip.tif,-3681.549561,-3499.888672
030373_1755-ORI_14.tif,-4066.701904,-3834.456787
030373_1755-ORI_14_v_flip.tif,-4066.701904,-3834.456787
030373_1755-ORI_14_h_flip.tif,-4066.701904,-3834.456787
030373_1755-ORI_14_hv_flip.tif,-4066.701904,-3834.456787
030373_1755-ORI_15.tif,-3564.389648,-3329.848145
030373_1755-ORI_15_v_flip.tif,-3564.389648,-3329.848145
030373_1755-ORI_15_h_flip.tif,-3564.389648,-3329.848145
030373_1755-ORI_15_hv_flip.tif,-3564.389648,-3329.848145
030373_1755-ORI_18.tif,-3858.101318,-3735.996826
030373_1755-ORI_18_v_flip.tif,-3858.101318,-3735.996826
030373_1755-ORI_18_h_flip.tif,-3858.101318,-3735.996826
030373_1755-ORI_18_hv_flip.tif,-3858.101318,-3735.996826
030373_1755-ORI_19.tif,-3683.652832,-3340.226074
030373_1755-ORI_19_v_flip.tif,-3683.652832,-3340.226074
030373_1755-ORI_19_h_flip.tif,-3683.652832,-3340.226074
030373_1755-ORI_19_hv_flip.tif,-3683.652832,-3340.226074
030373_1755-ORI_2.tif,-3430.938965,-3067.540283
030373_1755-ORI_2_v_flip.tif,-3430.938965,-3067.540283
030373_1755-ORI_2_h_flip.tif,-3430.938965,-3067.540283
030373_1755-ORI_2_hv_flip.tif,-3430.938965,-3067.540283
030373_1755-ORI_3.tif,-3510.330566,-3091.997559
030373_1755-ORI_3_v_flip.tif,-3510.330566,-3091.997559
030373_1755-ORI_3_h_flip.tif,-3510.330566,-3091.997559
030373_1755-ORI_3_hv_flip.tif,-3510.330566,-3091.997559
030351_1450-ORI_12.tif,-401.537537,-168.951248
030351_1450-ORI_12_v_flip.tif,-401.537537,-168.951248
030351_1450-ORI_12_h_flip.tif,-401.537537,-168.951248
030351_1450-ORI_12_hv_flip.tif,-401.537537,-168.951248
030351_1450-ORI_2.tif,-157.407761,143.017319
030351_1450-ORI_2_v_flip.tif,-157.407761,143.017319
030351_1450-ORI_2_h_flip.tif,-157.407761,143.017319
030351_1450-ORI_2_hv_flip.tif,-157.407761,143.017319
030351_1450-ORI_3.tif,-166.125931,87.493958
030351_1450-ORI_3_v_flip.tif,-166.125931,87.493958
030351_1450-ORI_3_h_flip.tif,-166.125931,87.493958
030351_1450-ORI_3_hv_flip.tif,-166.125931,87.493958
030351_1450-ORI_4.tif,-215.793503,107.835800
030351_1450-ORI_4_v_flip.tif,-215.793503,107.835800
030351_1450-ORI_4_h_flip.tif,-215.793503,107.835800
030351_1450-ORI_4_hv_flip.tif,-215.793503,107.835800
030351_1450-ORI_5.tif,-496.277832,-342.876709
030351_1450-ORI_5_v_flip.tif,-496.277832,-342.876709
030351_1450-ORI_5_h_flip.tif,-496.277832,-342.876709
030351_1450-ORI_5_hv_flip.tif,-496.277832,-342.876709
030351_1450-ORI_6.tif,-64.357811,221.071762
030351_1450-ORI_6_v_flip.tif,-64.357811,221.071762
030351_1450-ORI_6_h_flip.tif,-64.357811,221.071762
030351_1450-ORI_6_hv_flip.tif,-64.357811,221.071762
030351_1450-ORI_7.tif,126.817093,222.105606
030351_1450-ORI_7_v_flip.tif,126.817093,222.105606
030351_1450-ORI_7_h_flip.tif,126.817093,222.105606
030351_1450-ORI_7_hv_flip.tif,126.817093,222.105606
030351_1450-ORI_8.tif,59.736107,157.299545
030351_1450-ORI_8_v_flip.tif,59.736107,157.299545
030351_1450-ORI_8_h_flip.tif,59.736107,157.299545
030351_1450-ORI_8_hv_flip.tif,59.736107,157.299545
030351_1450-ORI_9.tif,55.360519,112.236343
030351_1450-ORI_9_v_flip.tif,55.360519,112.236343
030351_1450-ORI_9_h_flip.tif,55.360519,112.236343
030351_1450-ORI_9_hv_flip.tif,55.360519,112.236343
030373_1755-ORI_1.tif,-3541.909912,-3245.974609
030373_1755-ORI_1_v_flip.tif,-3541.909912,-3245.974609
030373_1755-ORI_1_h_flip.tif,-3541.909912,-3245.974609
030373_1755-ORI_1_hv_flip.tif,-3541.909912,-3245.974609
030518_1650-ORI_10.tif,732.755493,1073.121338
030518_1650-ORI_10_v_flip.tif,732.755493,1073.121338
030518_1650-ORI_10_h_flip.tif,732.755493,1073.121338
030518_1650-ORI_10_hv_flip.tif,732.755493,1073.121338
030518_1650-ORI_11.tif,402.607025,710.071655
030518_1650-ORI_11_v_flip.tif,402.607025,710.071655
030518_1650-ORI_11_h_flip.tif,402.607025,710.071655
030518_1650-ORI_11_hv_flip.tif,402.607025,710.071655
030518_1650-ORI_12.tif,303.498535,633.687439
030518_1650-ORI_12_v_flip.tif,303.498535,633.687439
030518_1650-ORI_12_h_flip.tif,303.498535,633.687439
030518_1650-ORI_12_hv_flip.tif,303.498535,633.687439
030518_1650-ORI_13.tif,251.085693,542.440796
030518_1650-ORI_13_v_flip.tif,251.085693,542.440796
030518_1650-ORI_13_h_flip.tif,251.085693,542.440796
030518_1650-ORI_13_hv_flip.tif,251.085693,542.440796
030518_1650-ORI_14.tif,1607.325562,1963.182495
030518_1650-ORI_14_v_flip.tif,1607.325562,1963.182495
030518_1650-ORI_14_h_flip.tif,1607.325562,1963.182495
030518_1650-ORI_14_hv_flip.tif,1607.325562,1963.182495
030518_1650-ORI_17.tif,2133.480957,2574.871582
030518_1650-ORI_17_v_flip.tif,2133.480957,2574.871582
030518_1650-ORI_17_h_flip.tif,2133.480957,2574.871582
030518_1650-ORI_17_hv_flip.tif,2133.480957,2574.871582
030518_1650-ORI_18.tif,1363.787109,1806.863892
030518_1650-ORI_18_v_flip.tif,1363.787109,1806.863892
030518_1650-ORI_18_h_flip.tif,1363.787109,1806.863892
030518_1650-ORI_18_hv_flip.tif,1363.787109,1806.863892
030518_1650-ORI_2.tif,2316.865967,2679.533447
030518_1650-ORI_2_v_flip.tif,2316.865967,2679.533447
030518_1650-ORI_2_h_flip.tif,2316.865967,2679.533447
030518_1650-ORI_2_hv_flip.tif,2316.865967,2679.533447
030518_1650-ORI_3.tif,2017.137573,2440.908691
030518_1650-ORI_3_v_flip.tif,2017.137573,2440.908691
030518_1650-ORI_3_h_flip.tif,2017.137573,2440.908691
030518_1650-ORI_3_hv_flip.tif,2017.137573,2440.908691
030518_1650-ORI_4.tif,1625.368042,2018.664551
030518_1650-ORI_4_v_flip.tif,1625.368042,2018.664551
030518_1650-ORI_4_h_flip.tif,1625.368042,2018.664551
030518_1650-ORI_4_hv_flip.tif,1625.368042,2018.664551
030373_1755-ORI_4.tif,-3612.451416,-3324.373047
030373_1755-ORI_4_v_flip.tif,-3612.451416,-3324.373047
030373_1755-ORI_4_h_flip.tif,-3612.451416,-3324.373047
030373_1755-ORI_4_hv_flip.tif,-3612.451416,-3324.373047
030373_1755-ORI_5.tif,-3517.530029,-3103.744141
030373_1755-ORI_5_v_flip.tif,-3517.530029,-3103.744141
030373_1755-ORI_5_h_flip.tif,-3517.530029,-3103.744141
030373_1755-ORI_5_hv_flip.tif,-3517.530029,-3103.744141
030373_1755-ORI_6.tif,-3510.562256,-3099.602051
030373_1755-ORI_6_v_flip.tif,-3510.562256,-3099.602051
030373_1755-ORI_6_h_flip.tif,-3510.562256,-3099.602051
030373_1755-ORI_6_hv_flip.tif,-3510.562256,-3099.602051
030373_1755-ORI_7.tif,-3689.231445,-3411.358398
030373_1755-ORI_7_v_flip.tif,-3689.231445,-3411.358398
030373_1755-ORI_7_h_flip.tif,-3689.231445,-3411.358398
030373_1755-ORI_7_hv_flip.tif,-3689.231445,-3411.358398
030373_1755-ORI_8.tif,-4055.130371,-3938.283691
030373_1755-ORI_8_v_flip.tif,-4055.130371,-3938.283691
030373_1755-ORI_8_h_flip.tif,-4055.130371,-3938.283691
030373_1755-ORI_8_hv_flip.tif,-4055.130371,-3938.283691
030373_1755-ORI_9.tif,-3797.259033,-3491.339111
030373_1755-ORI_9_v_flip.tif,-3797.259033,-3491.339111
030373_1755-ORI_9_h_flip.tif,-3797.259033,-3491.339111
030373_1755-ORI_9_hv_flip.tif,-3797.259033,-3491.339111
030426_1685-ORI_1.tif,-3055.960693,-2739.060791
030426_1685-ORI_1_v_flip.tif,-3055.960693,-2739.060791
030426_1685-ORI_1_h_flip.tif,-3055.960693,-2739.060791
030426_1685-ORI_1_hv_flip.tif,-3055.960693,-2739.060791
030426_1685-ORI_2.tif,-2992.566650,-2707.088623
030426_1685-ORI_2_v_flip.tif,-2992.566650,-2707.088623
030426_1685-ORI_2_h_flip.tif,-2992.566650,-2707.088623
030426_1685-ORI_2_hv_flip.tif,-2992.566650,-2707.088623
030426_1685-ORI_3.tif,-3342.569092,-2875.543701
030426_1685-ORI_3_v_flip.tif,-3342.569092,-2875.543701
030426_1685-ORI_3_h_flip.tif,-3342.569092,-2875.543701
030426_1685-ORI_3_hv_flip.tif,-3342.569092,-2875.543701
030518_1650-ORI_1.tif,2224.554443,2575.540039
030518_1650-ORI_1_v_flip.tif,2224.554443,2575.540039
030518_1650-ORI_1_h_flip.tif,2224.554443,2575.540039
030518_1650-ORI_1_hv_flip.tif,2224.554443,2575.540039
030518_1650-ORI_5.tif,1705.789673,2089.165771
030518_1650-ORI_5_v_flip.tif,1705.789673,2089.165771
030518_1650-ORI_5_h_flip.tif,1705.789673,2089.165771
030518_1650-ORI_5_hv_flip.tif,1705.789673,2089.165771
030518_1650-ORI_6.tif,1761.798584,2131.057373
030518_1650-ORI_6_v_flip.tif,1761.798584,2131.057373
030518_1650-ORI_6_h_flip.tif,1761.798584,2131.057373
030518_1650-ORI_6_hv_flip.tif,1761.798584,2131.057373
030518_1650-ORI_7.tif,1835.733765,2282.423828
030518_1650-ORI_7_v_flip.tif,1835.733765,2282.423828
030518_1650-ORI_7_h_flip.tif,1835.733765,2282.423828
030518_1650-ORI_7_hv_flip.tif,1835.733765,2282.423828
030518_1650-ORI_8.tif,1476.988281,1912.690552
030518_1650-ORI_8_v_flip.tif,1476.988281,1912.690552
030518_1650-ORI_8_h_flip.tif,1476.988281,1912.690552
030518_1650-ORI_8_hv_flip.tif,1476.988281,1912.690552
030518_1650-ORI_9.tif,1289.539062,1689.354858
030518_1650-ORI_9_v_flip.tif,1289.539062,1689.354858
030518_1650-ORI_9_h_flip.tif,1289.539062,1689.354858
030518_1650-ORI_9_hv_flip.tif,1289.539062,1689.354858
030715_1440-ORI_1.tif,-1668.935181,-1319.840454
030715_1440-ORI_1_v_flip.tif,-1668.935181,-1319.840454
030715_1440-ORI_1_h_flip.tif,-1668.935181,-1319.840454
030715_1440-ORI_1_hv_flip.tif,-1668.935181,-1319.840454
030715_1440-ORI_2.tif,-2070.946533,-1904.097778
030715_1440-ORI_2_v_flip.tif,-2070.946533,-1904.097778
030715_1440-ORI_2_h_flip.tif,-2070.946533,-1904.097778
030715_1440-ORI_2_hv_flip.tif,-2070.946533,-1904.097778
030715_1440-ORI_3.tif,-2040.129028,-1761.047363
030715_1440-ORI_3_v_flip.tif,-2040.129028,-1761.047363
030715_1440-ORI_3_h_flip.tif,-2040.129028,-1761.047363
030715_1440-ORI_3_hv_flip.tif,-2040.129028,-1761.047363
030715_1440-ORI_4.tif,-2098.990723,-1994.890381
030715_1440-ORI_4_v_flip.tif,-2098.990723,-1994.890381
030715_1440-ORI_4_h_flip.tif,-2098.990723,-1994.890381
030715_1440-ORI_4_hv_flip.tif,-2098.990723,-1994.890381
030715_1440-ORI_5.tif,-2037.100830,-1882.656006
030715_1440-ORI_5_v_flip.tif,-2037.100830,-1882.656006
030715_1440-ORI_5_h_flip.tif,-2037.100830,-1882.656006
030715_1440-ORI_5_hv_flip.tif,-2037.100830,-1882.656006
030715_1440-ORI_7.tif,-2054.796143,-1842.703613
030715_1440-ORI_7_v_flip.tif,-2054.796143,-1842.703613
030715_1440-ORI_7_h_flip.tif,-2054.796143,-1842.703613
030715_1440-ORI_7_hv_flip.tif,-2054.796143,-1842.703613
031929_1660-ORI_1.tif,-2896.961670,-2746.506348
031929_1660-ORI_1_v_flip.tif,-2896.961670,-2746.506348
031929_1660-ORI_1_h_flip.tif,-2896.961670,-2746.506348
031929_1660-ORI_1_hv_flip.tif,-2896.961670,-2746.506348
031929_1660-ORI_10.tif,-2661.506836,-2497.130371
031929_1660-ORI_10_v_flip.tif,-2661.506836,-2497.130371
031929_1660-ORI_10_h_flip.tif,-2661.506836,-2497.130371
031929_1660-ORI_10_hv_flip.tif,-2661.506836,-2497.130371
031929_1660-ORI_100.tif,-2760.592041,-2645.314697
031929_1660-ORI_100_v_flip.tif,-2760.592041,-2645.314697
031929_1660-ORI_100_h_flip.tif,-2760.592041,-2645.314697
031929_1660-ORI_100_hv_flip.tif,-2760.592041,-2645.314697
031929_1660-ORI_101.tif,-2746.819092,-2611.602051
031929_1660-ORI_101_v_flip.tif,-2746.819092,-2611.602051
031929_1660-ORI_101_h_flip.tif,-2746.819092,-2611.602051
031929_1660-ORI_101_hv_flip.tif,-2746.819092,-2611.602051
031929_1660-ORI_102.tif,-2735.791992,0.000000
031929_1660-ORI_102_v_flip.tif,-2735.791992,0.000000
031929_1660-ORI_102_h_flip.tif,-2735.791992,0.000000
031929_1660-ORI_102_hv_flip.tif,-2735.791992,0.000000
031929_1660-ORI_103.tif,-2910.573242,-2799.404053
031929_1660-ORI_103_v_flip.tif,-2910.573242,-2799.404053
031929_1660-ORI_103_h_flip.tif,-2910.573242,-2799.404053
031929_1660-ORI_103_hv_flip.tif,-2910.573242,-2799.404053
031929_1660-ORI_104.tif,-2882.246338,-2761.052002
031929_1660-ORI_104_v_flip.tif,-2882.246338,-2761.052002
031929_1660-ORI_104_h_flip.tif,-2882.246338,-2761.052002
031929_1660-ORI_104_hv_flip.tif,-2882.246338,-2761.052002
031929_1660-ORI_105.tif,-2865.504395,-2738.450684
031929_1660-ORI_105_v_flip.tif,-2865.504395,-2738.450684
031929_1660-ORI_105_h_flip.tif,-2865.504395,-2738.450684
031929_1660-ORI_105_hv_flip.tif,-2865.504395,-2738.450684
031929_1660-ORI_106.tif,-2838.300293,-2731.181885
031929_1660-ORI_106_v_flip.tif,-2838.300293,-2731.181885
031929_1660-ORI_106_h_flip.tif,-2838.300293,-2731.181885
031929_1660-ORI_106_hv_flip.tif,-2838.300293,-2731.181885
031929_1660-ORI_107.tif,-2804.819580,-2719.882812
031929_1660-ORI_107_v_flip.tif,-2804.819580,-2719.882812
031929_1660-ORI_107_h_flip.tif,-2804.819580,-2719.882812
031929_1660-ORI_107_hv_flip.tif,-2804.819580,-2719.882812
031929_1660-ORI_108.tif,-2814.568359,-2719.882812
031929_1660-ORI_108_v_flip.tif,-2814.568359,-2719.882812
031929_1660-ORI_108_h_flip.tif,-2814.568359,-2719.882812
031929_1660-ORI_108_hv_flip.tif,-2814.568359,-2719.882812
031929_1660-ORI_109.tif,-2814.568359,-2717.863770
031929_1660-ORI_109_v_flip.tif,-2814.568359,-2717.863770
031929_1660-ORI_109_h_flip.tif,-2814.568359,-2717.863770
031929_1660-ORI_109_hv_flip.tif,-2814.568359,-2717.863770
031929_1660-ORI_11.tif,-2665.190430,-2425.530029
031929_1660-ORI_11_v_flip.tif,-2665.190430,-2425.530029
